Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion
2022-01-31 12:37:06,-38.747,-167.421,33.1,57.5,1013.4,121.8,-10.5,-17.9,-31.9,0,0,122,0,0,0,29,28,25,86,1
2022-01-31 12:37:11,-38.947,-167.107,33.1,57.3,1013.5,121.7,-10.4,-17.6,-31.9,0,0,122,0,0,0,29,27,24,85,1
2022-01-31 12:37:17,-39.146,-166.792,33.2,57.4,1013.5,121.7,-10.3,-17.5,-31.8,0,0,122,0,0,0,30,28,25,87,1
2022-01-31 12:37:22,-39.344,-166.475,33.1,57.3,1013.5,121.6,-10,-17.4,-31.7,0,0,122,0,0,0,29,27,24,84,1
2022-01-31 12:37:27,-39.541,-166.155,33,57.3,1013.5,121.5,-9.7,-17.1,-31.6,0,0,121,0,0,0,29,28,24,85,1
2022-01-31 12:37:32,-39.737,-165.834,33.1,57.3,1013.5,121.5,-9.4,-17.1,-30.8,0,0,121,0,0,0,29,28,25,85,1
2022-01-31 12:37:37,-39.932,-165.511,33,56.4,1013.5,121.4,-9.5,-16.9,-31.3,0,0,121,0,0,0,29,27,24,85,1
2022-01-31 12:37:42,-40.126,-165.186,33.1,57.2,1013.5,121.3,-9.4,-16.9,-31.5,0,0,121,0,0,0,29,28,24,85,1
2022-01-31 12:37:47,-40.318,-164.859,33.1,57.2,1013.5,121.2,-9.1,-16.6,-31.1,0,0,121,0,0,0,29,27,24,84,1
2022-01-31 12:37:52,-40.51,-164.529,33.1,57.1,1013.5,121.1,-8.9,-16.3,-30.8,0,0,121,0,0,0,29,28,24,86,1
2022-01-31 12:37:57,-40.701,-164.197,33.2,57.2,1013.5,121,-8.8,-16.1,-30.9,0,0,121,0,0,0,29,28,24,85,1
2022-01-31 12:38:03,-40.891,-163.864,33,57.1,1013.5,120.9,-8.8,-16.5,-31.2,0,0,121,0,0,0,29,28,24,85,1
2022-01-31 12:38:08,-41.08,-163.528,33.1,57.4,1013.4,120.8,-8.8,-16.3,-31.2,0,0,121,0,0,0,29,28,24,87,1
2022-01-31 12:38:13,-41.267,-163.191,33.1,57.2,1013.5,120.7,-8.7,-16,-31.1,0,0,121,0,0,0,29,28,24,86,1
2022-01-31 12:38:18,-41.453,-162.852,33.2,57.5,1013.4,120.6,-8.9,-16,-30.7,0,0,121,0,0,0,29,28,25,85,1
2022-01-31 12:38:23,-41.638,-162.511,33.1,57.3,1013.5,120.6,-8.8,-15.9,-31.1,0,0,121,0,0,0,30,28,25,85,1
2022-01-31 12:38:28,-41.822,-162.168,33.2,57.3,1013.5,120.5,-8.6,-15.9,-30.8,0,0,120,0,0,0,30,29,25,88,1
2022-01-31 12:38:33,-42.005,-161.823,33.2,57.3,1013.4,120.4,-8.5,-15.9,-31.3,0,0,120,0,0,0,29,27,24,84,1
2022-01-31 12:38:38,-42.187,-161.475,33.2,57.1,1013.5,120.3,-8.5,-15.5,-31.5,0,0,120,0,0,0,29,27,24,89,1
2022-01-31 12:38:43,-42.368,-161.125,33.2,57.2,1013.4,120.3,-8.3,-15.8,-31.2,0,0,120,0,0,0,29,28,24,86,1
2022-01-31 12:38:49,-42.547,-160.773,33.2,57.5,1013.4,120.2,-8,-15.3,-31.2,0,0,120,0,0,0,29,27,24,84,1
2022-01-31 12:38:54,-42.725,-160.419,33.1,57.3,1013.4,120.1,-7.9,-15.2,-31,0,0,120,0,0,0,29,27,24,84,1
2022-01-31 12:38:59,-42.901,-160.063,33.1,57.4,1013.4,120,-7.9,-15.1,-30.2,0,0,120,0,0,0,29,28,24,85,1
2022-01-31 12:39:04,-43.077,-159.706,33.2,57.2,1013.4,119.9,-7.7,-14.8,-30.2,0,0,120,0,0,0,30,29,25,88,1
2022-01-31 12:39:09,-43.251,-159.345,33.2,57.1,1013.4,119.8,-7.8,-14.8,-30.7,0,0,120,0,0,0,29,27,24,87,1
2022-01-31 12:39:14,-43.424,-158.982,33.2,57.3,1013.4,119.7,-7.7,-14.8,-30.9,0,0,120,0,0,0,29,28,24,86,1
2022-01-31 12:39:19,-43.596,-158.617,33.1,57.4,1013.4,119.6,-7.8,-15,-31.2,0,0,120,0,0,0,29,27,24,84,1
2022-01-31 12:39:24,-43.766,-158.25,33.1,57.2,1013.4,119.6,-7.7,-14.8,-30.3,0,0,120,0,0,0,29,28,24,85,1
2022-01-31 12:39:30,-43.935,-157.882,33.1,57.3,1013.4,119.4,-7.2,-14.8,-30.4,0,0,119,0,0,0,29,27,24,88,1
2022-01-31 12:39:35,-44.103,-157.511,33.2,57.2,1013.4,119.3,-6.9,-14.8,-30.6,0,0,119,0,0,0,29,27,24,84,1
2022-01-31 12:39:40,-44.269,-157.137,33.2,57.3,1013.4,119.1,-6.8,-14.8,-30.1,0,0,119,0,0,0,29,28,25,87,1
2022-01-31 12:39:45,-44.434,-156.761,33.1,57.1,1013.4,119,-6.9,-14.7,-29.7,0,0,119,0,0,0,29,28,24,86,1
2022-01-31 12:39:50,-44.598,-156.383,33.2,57.5,1013.4,118.8,-6.6,-14.7,-29.8,0,0,119,0,0,0,29,28,24,86,1
2022-01-31 12:39:55,-44.76,-156.003,33.3,57.2,1013.4,118.6,-6.6,-14.4,-30.1,0,0,119,0,0,0,29,27,24,84,1
2022-01-31 12:40:00,-44.92,-155.621,33.1,57.2,1013.5,118.5,-6.9,-14.1,-30,0,0,118,0,0,0,29,27,24,85,1
2022-01-31 12:40:05,-45.079,-155.237,33.1,57.4,1013.4,118.4,-6.5,-14.3,-29.8,0,0,118,0,0,0,29,27,25,85,1
2022-01-31 12:40:10,-45.237,-154.849,33.2,57.2,1013.4,118.2,-6.4,-14.1,-29.7,0,0,118,0,0,0,29,27,24,84,1
2022-01-31 12:40:16,-45.393,-154.461,33.1,57.4,1013.4,118,-5.9,-14,-29.3,0,0,118,0,0,0,29,28,24,86,1
2022-01-31 12:40:21,-45.548,-154.069,33.1,57.4,1013.4,117.8,-5.8,-13.6,-29.1,0,0,118,0,0,0,29,27,24,85,1
2022-01-31 12:40:26,-45.702,-153.675,33.1,57.2,1013.4,117.7,-6,-13.7,-29.3,0,0,118,0,0,0,29,28,24,86,1
2022-01-31 12:40:31,-45.854,-153.279,33.1,57.4,1013.4,117.5,-5.8,-13.7,-29,0,0,117,0,0,0,30,28,25,88,1
2022-01-31 12:40:36,-46.004,-152.882,33.1,57.4,1013.4,117.3,-5.7,-13.6,-28.7,0,0,117,0,0,0,29,27,24,85,1
2022-01-31 12:40:41,-46.152,-152.481,33.1,57,1013.4,117.1,-5.6,-13.5,-28.6,0,0,117,0,0,0,29,28,24,87,1
2022-01-31 12:40:46,-46.3,-152.079,33.2,57.2,1013.4,117,-6,-13.5,-28.7,0,0,117,0,0,0,29,28,24,86,1
2022-01-31 12:40:51,-46.445,-151.673,33.1,57.3,1013.4,116.8,-5.8,-13.1,-29.2,0,0,117,0,0,0,29,28,24,85,1
2022-01-31 12:40:56,-46.589,-151.266,33.1,57.2,1013.4,116.7,-5.4,-13.4,-29.6,0,0,117,0,0,0,29,28,24,86,1
2022-01-31 12:41:02,-46.732,-150.857,33.2,57.5,1013.4,116.5,-5.2,-13.3,-29.1,0,0,116,0,0,0,29,28,24,86,1
2022-01-31 12:41:07,-46.872,-150.445,33.2,57.4,1013.4,116.3,-5.2,-13.2,-29.1,0,0,116,0,0,0,29,28,24,87,1
2022-01-31 12:41:12,-47.011,-150.031,33.3,57.3,1013.4,116.1,-4.8,-12.8,-28.4,0,0,116,0,0,0,29,27,24,85,1
2022-01-31 12:41:17,-47.149,-149.615,33.1,57.2,1013.5,115.9,-4.6,-12.5,-28.2,0,0,116,0,0,0,29,27,24,85,1
2022-01-31 12:41:22,-47.285,-149.196,33.2,56.9,1013.4,115.6,-4.5,-12.7,-28.6,0,0,116,0,0,0,29,28,24,86,1
2022-01-31 12:41:27,-47.419,-148.775,33.2,57.3,1013.5,115.4,-4.6,-12.7,-28.5,0,0,115,0,0,0,29,28,24,86,1
2022-01-31 12:41:32,-47.551,-148.353,33.2,57.4,1013.5,115.2,-4.6,-12.5,-28.4,0,0,115,0,0,0,29,27,24,85,1
2022-01-31 12:41:37,-47.681,-147.929,33.2,57.3,1013.5,115,-4.3,-12.1,-28.1,0,0,115,0,0,0,29,28,24,86,1
2022-01-31 12:41:43,-47.81,-147.501,33.2,57.2,1013.5,114.8,-4.2,-12.3,-27.9,0,0,115,0,0,0,29,28,24,86,1
2022-01-31 12:41:48,-47.937,-147.071,33.2,57.3,1013.5,114.6,-4.3,-12.1,-27.4,0,0,114,0,0,0,30,28,25,87,1
2022-01-31 12:41:53,-48.063,-146.639,33.2,57.2,1013.5,114.4,-4.3,-11.8,-27.6,0,0,114,0,0,0,29,28,24,87,1
2022-01-31 12:41:58,-48.186,-146.205,33.2,57.1,1013.5,114.2,-4,-11.9,-27.4,0,0,114,0,0,0,29,27,24,85,1
2022-01-31 12:42:03,-48.308,-145.77,33.2,57.1,1013.5,114,-3.9,-11.8,-27.7,0,0,114,0,0,0,29,28,24,87,1
2022-01-31 12:42:08,-48.428,-145.332,33.3,57.3,1013.5,113.7,-3.6,-11.6,-27.6,0,0,114,0,0,0,29,27,24,85,1
2022-01-31 12:42:13,-48.546,-144.891,33.1,57.1,1013.5,113.5,-3.8,-11.5,-26.9,0,0,113,0,0,0,29,28,24,85,1
2022-01-31 12:42:18,-48.662,-144.449,33.3,57.2,1013.5,113.3,-3.6,-11.5,-26.9,0,0,113,0,0,0,29,27,24,85,1
2022-01-31 12:42:23,-48.776,-144.004,33.3,57.3,1013.5,113,-3.6,-11.6,-26.8,0,0,113,0,0,0,30,28,25,87,1
2022-01-31 12:42:29,-48.889,-143.556,33.2,57.1,1013.5,112.8,-3.6,-11.3,-26.4,0,0,113,0,0,0,29,28,24,85,1
2022-01-31 12:42:34,-48.999,-143.108,33.2,57.3,1013.5,112.6,-3.6,-11.3,-26.1,0,0,113,0,0,0,30,29,25,88,1
2022-01-31 12:42:39,-49.108,-142.657,33.2,57.3,1013.5,112.4,-3.2,-11.3,-26.2,0,0,112,0,0,0,29,27,24,84,1
2022-01-31 12:42:44,-49.215,-142.204,33.2,57.1,1013.5,112.1,-3.2,-11.1,-26.3,0,0,112,0,0,0,29,28,24,87,1
2022-01-31 12:42:49,-49.319,-141.749,33.2,57.4,1013.5,111.9,-3.2,-11,-26.4,0,0,112,0,0,0,29,28,24,85,1
2022-01-31 12:42:54,-49.422,-141.291,33.3,57.1,1013.5,111.6,-3,-10.8,-26.1,0,0,112,0,0,0,29,28,24,86,1
2022-01-31 12:42:59,-49.523,-140.832,33.2,57.1,1013.5,111.4,-3.2,-11,-26.1,0,0,111,0,0,0,29,28,24,87,1
2022-01-31 12:43:04,-49.622,-140.371,33.1,57.2,1013.5,111.2,-3.1,-11.1,-26,0,0,111,0,0,0,29,28,24,85,1
2022-01-31 12:43:10,-49.718,-139.909,33.3,56.8,1013.5,111,-2.9,-10.6,-26,0,0,111,0,0,0,30,28,25,88,1
2022-01-31 12:43:15,-49.813,-139.444,33.2,57.2,1013.5,110.7,-2.6,-10.6,-26.1,0,0,111,0,0,0,29,27,24,85,1
2022-01-31 12:43:20,-49.905,-138.978,33.1,57.2,1013.5,110.4,-2,-10.6,-25.6,0,0,110,0,0,0,29,27,24,85,1
2022-01-31 12:43:25,-49.996,-138.509,33.2,57.1,1013.5,110,-1.9,-10.5,-25,0,0,110,0,0,0,29,27,24,84,1
2022-01-31 12:43:30,-50.085,-138.038,33.1,57,1013.5,109.7,-2.3,-10.3,-25.1,0,0,110,0,0,0,30,29,25,88,1
2022-01-31 12:43:35,-50.171,-137.566,33.1,57.1,1013.5,109.4,-2.2,-10.4,-25.1,0,0,109,0,0,0,29,28,24,86,1
2022-01-31 12:43:40,-50.255,-137.093,33.2,57.1,1013.5,109.1,-2.1,-10.1,-25.2,0,0,109,0,0,0,29,27,24,85,1
2022-01-31 12:43:45,-50.338,-136.617,33.1,57.3,1013.5,108.8,-1.8,-10.1,-24.9,0,0,109,0,0,0,29,28,24,85,1
2022-01-31 12:43:50,-50.418,-136.139,33.2,57.2,1013.5,108.4,-2,-10.1,-24.8,0,0,108,0,0,0,29,28,24,87,1
2022-01-31 12:43:56,-50.496,-135.661,33.2,57.2,1013.5,108.2,-1.9,-9.9,-24.7,0,0,108,0,0,0,29,28,24,86,1
2022-01-31 12:44:01,-50.571,-135.18,33.2,57.2,1013.5,107.9,-1.6,-9.9,-24.7,0,0,108,0,0,0,29,28,24,86,1
2022-01-31 12:44:06,-50.645,-134.698,33.2,56.7,1013.4,107.5,-1.5,-9.7,-24.2,0,0,107,0,0,0,29,27,24,86,1
2022-01-31 12:44:11,-50.716,-134.215,33.3,57,1013.5,107.2,-1.5,-9.8,-24.4,0,0,107,0,-0.1,0,29,27,24,84,1
2022-01-31 12:44:16,-50.785,-133.73,33.2,57,1013.5,106.8,-1.6,-9.8,-24.6,0,0,107,0,0,0,29,28,24,86,1
2022-01-31 12:44:21,-50.852,-133.243,33.3,55.9,1013.4,106.5,-1.6,-9.9,-24.5,0,0,106,0,0,0,29,28,24,87,1
2022-01-31 12:44:26,-50.917,-132.756,33.2,57.2,1013.5,106.2,-1.3,-10,-24.3,0,0,106,0,0,0,29,27,24,85,1
2022-01-31 12:44:31,-50.98,-132.266,33.2,57.3,1013.4,105.9,-1.3,-9.7,-24.4,0,0,106,0,0,0,29,27,24,84,1
2022-01-31 12:44:36,-51.04,-131.775,33.1,57.3,1013.5,105.6,-1.3,-9.2,-24.2,0,0,105,0,0,0,29,28,24,86,1
2022-01-31 12:44:42,-51.098,-131.284,33.1,57.3,1013.5,105.3,-1.3,-9.4,-24,0,0,105,0,0,0,30,28,25,87,1
2022-01-31 12:44:47,-51.154,-130.791,33.2,57.3,1013.5,104.9,-1.1,-9.4,-23.7,0,0,105,0,0,0,29,27,24,84,1
2022-01-31 12:44:52,-51.207,-130.297,33.2,57,1013.5,104.6,-1,-9.5,-23.1,0,0,104,0,0,0,29,28,24,86,1
2022-01-31 12:44:57,-51.259,-129.801,33.3,57.1,1013.5,104.3,-0.9,-9.3,-23,0,0,104,0,0,0,29,27,24,85,1
2022-01-31 12:45:02,-51.308,-129.304,33.3,57.1,1013.5,103.9,-0.9,-9.4,-22.9,0,0,104,0,0,0,29,27,24,84,1
2022-01-31 12:45:07,-51.354,-128.806,33.2,57.2,1013.5,103.6,-0.4,-9.7,-23,0,0,103,0,0,0,30,28,25,87,1
2022-01-31 12:45:12,-51.399,-128.306,33.2,57.1,1013.5,103.1,-0.1,-9.3,-22.3,0,0,103,0,0,0,29,28,24,85,1
2022-01-31 12:45:17,-51.441,-127.807,33.2,57,1013.5,102.6,-0.1,-9.3,-22.6,0,0,102,0,0,0,29,27,24,85,1
2022-01-31 12:45:23,-51.481,-127.306,33.3,58.3,1013.5,102.2,-0.7,-9.5,-22.6,0,0,102,0,0,0,29,28,24,85,1
2022-01-31 12:45:28,-51.518,-126.804,33.3,57.1,1013.5,101.9,-0.8,-9.4,-21.9,0,0,102,0,0,0,29,28,24,85,1
2022-01-31 12:45:33,-51.553,-126.301,33.2,57.2,1013.5,101.6,-0.7,-8.9,-21.7,0,0,101,0,0,0,29,27,24,87,1
2022-01-31 12:45:38,-51.586,-125.798,33.2,56.9,1013.5,101.3,-0.4,-9,-21.7,0,0,101,0,0,0,29,28,24,87,1
2022-01-31 12:45:43,-51.617,-125.294,33.3,57.2,1013.5,100.9,-0.3,-8.9,-21.6,0,0,101,0,0,0,29,28,24,86,1
2022-01-31 12:45:48,-51.645,-124.79,33.3,57.3,1013.5,100.6,-0.1,-8.7,-21.7,0,0,100,0,0,0,29,28,24,85,1
2022-01-31 12:45:53,-51.67,-124.284,33.3,57.1,1013.5,100.2,-0.2,-8.7,-21.2,0,0,100,0,0,0,29,28,24,85,1
2022-01-31 12:45:58,-51.694,-123.778,33.2,56.9,1013.4,99.8,-0.3,-8.9,-21.5,0,0,100,0,0,0,30,28,25,87,1
2022-01-31 12:46:03,-51.715,-123.271,33.2,58.1,1013.4,99.5,-0.1,-8.8,-21.5,0,0,99,0,0,0,29,27,24,85,1
2022-01-31 12:46:09,-51.733,-122.764,33.2,57.1,1013.5,99.1,0,-9.2,-21.5,0,0,99,0,0,0,29,28,24,86,1
2022-01-31 12:46:14,-51.75,-122.256,33.2,57.1,1013.5,98.8,0,-9.2,-21.1,0,0,99,0,0,0,29,28,24,86,1
2022-01-31 12:46:19,-51.764,-121.748,33.3,56.8,1013.5,98.4,0.3,-9.4,-21,0,0,98,0,0,0,29,27,24,84,1
2022-01-31 12:46:24,-51.775,-121.24,33.3,57.1,1013.5,98,0.4,-9.3,-21.1,0,0,98,0,0,0,29,28,25,86,1
2022-01-31 12:46:29,-51.784,-120.732,33.3,57.3,1013.5,97.6,0.1,-8.8,-20.7,0,360,97,0,0,0,30,28,25,87,1
2022-01-31 12:46:34,-51.791,-120.225,33.3,57,1013.5,97.3,0.2,-8.7,-20.6,0,360,97,0,0,0,29,27,24,84,1
2022-01-31 12:46:39,-51.795,-119.716,33.3,57.2,1013.5,96.9,0.4,-8.6,-19.9,360,360,97,0,0,0,29,27,24,86,1
2022-01-31 12:46:44,-51.797,-119.207,33.3,58.5,1013.5,96.5,0.3,-8.5,-20.7,360,360,96,0,0,0,29,28,24,87,1
2022-01-31 12:46:50,-51.797,-118.698,33.3,57,1013.5,96.1,0.8,-8.7,-20.4,360,360,96,0,0,0,29,27,24,85,1
2022-01-31 12:46:55,-51.794,-118.189,33.3,57.1,1013.5,95.7,0.7,-8.6,-20.3,360,360,95,0,0,0,29,27,24,85,1
2022-01-31 12:47:00,-51.789,-117.68,33.4,57.2,1013.5,95.3,0.4,-8.7,-20,360,360,95,0,0,0,29,28,25,87,1
2022-01-31 12:47:05,-51.781,-117.171,33.3,57.2,1013.5,95,0.5,-8.9,-19.7,360,360,95,0,0,0,29,27,24,88,1
2022-01-31 12:47:10,-51.771,-116.663,33.2,57.4,1013.6,94.6,0.6,-8.9,-19.5,360,360,94,0,0,0,29,28,24,85,1
2022-01-31 12:47:15,-51.759,-116.156,33.3,57.1,1013.5,94.3,0.5,-8.7,-19.6,360,360,94,0,0,0,29,28,24,87,1
2022-01-31 12:47:20,-51.744,-115.648,33.2,57.2,1013.5,94,0.6,-8.6,-19.6,360,360,94,0,0,0,29,27,24,85,1
2022-01-31 12:47:25,-51.727,-115.14,33.3,57.1,1013.5,93.6,0.8,-8.6,-18.9,360,360,93,0,0,0,29,28,25,87,1
2022-01-31 12:47:30,-51.708,-114.633,33.2,57.1,1013.5,93.2,0.9,-8.4,-18.8,360,360,93,0,0,0,29,28,24,87,1
2022-01-31 12:47:36,-51.686,-114.127,33.2,57,1013.5,92.9,0.9,-8.5,-18.3,360,360,93,0,0,0,29,28,24,87,1
2022-01-31 12:47:41,-51.662,-113.621,33.3,57.2,1013.5,92.5,0.9,-8.5,-18.2,360,360,92,0,0,0,29,27,24,84,1
2022-01-31 12:47:46,-51.635,-113.117,33.3,57.5,1013.5,92.1,1.1,-8.7,-18.6,360,360,92,0,0,0,29,28,24,85,1
2022-01-31 12:47:51,-51.606,-112.612,33.2,57.1,1013.5,91.8,0.6,-8.8,-18.7,360,360,92,0,0,0,29,28,24,86,1
2022-01-31 12:47:56,-51.575,-112.108,33.3,57.1,1013.5,91.5,0.9,-8.6,-18.7,360,360,91,0,0,0,29,28,24,86,1
2022-01-31 12:48:01,-51.541,-111.604,33.3,57.1,1013.5,91.2,1,-8.6,-18.9,360,360,91,0,0,0,30,29,25,88,1
2022-01-31 12:48:06,-51.505,-111.103,33.3,56.8,1013.6,90.9,1,-8.6,-18.8,360,360,91,0,0,0,29,28,24,85,1
2022-01-31 12:48:11,-51.467,-110.601,33.2,56.3,1013.5,90.6,0.8,-8.4,-18.7,360,360,91,0,0,0,29,27,24,85,1
2022-01-31 12:48:17,-51.426,-110.1,33.3,56.9,1013.5,90.4,1.2,-8.4,-18.6,360,360,90,0,0,0,29,28,24,87,1
2022-01-31 12:48:22,-51.383,-109.6,33.3,57.1,1013.6,90.1,0.7,-8.7,-18.2,360,360,90,0,0,0,29,27,24,85,1
2022-01-31 12:48:27,-51.338,-109.102,33.3,57.1,1013.6,89.9,0.9,-8.6,-17.9,360,360,90,0,0,0,29,28,24,86,1
2022-01-31 12:48:32,-51.291,-108.605,33.3,57.2,1013.6,89.6,1.1,-8.7,-17.9,360,360,89,0,0,0,29,28,24,85,1
2022-01-31 12:48:37,-51.241,-108.108,33.3,57.1,1013.5,89.3,1.2,-8.5,-17.8,360,360,89,0,0,0,29,28,24,86,1
2022-01-31 12:48:42,-51.189,-107.613,33.4,57.1,1013.5,89,1.2,-8.4,-18.1,360,360,89,0,0,0,29,27,24,84,1
2022-01-31 12:48:47,-51.134,-107.119,33.2,59.6,1013.5,88.8,1,-8.6,-17.9,360,360,89,0,0,0,29,28,24,86,1
2022-01-31 12:48:52,-51.078,-106.626,33.2,57.1,1013.5,88.6,0.8,-8.5,-17.8,360,360,88,0,0,0,29,27,24,85,1
2022-01-31 12:48:57,-51.019,-106.134,33.2,57.1,1013.5,88.4,0.8,-8.6,-17.9,360,360,88,0,0,0,29,27,24,84,1
2022-01-31 12:49:03,-50.958,-105.644,33.3,56.9,1013.6,88.2,1,-8.4,-17.3,360,360,88,0,0,0,29,27,24,84,1
2022-01-31 12:49:08,-50.894,-105.156,33.2,56.8,1013.6,87.9,1.7,-8.7,-17,360,360,88,0,0,0,29,27,25,85,1
2022-01-31 12:49:13,-50.829,-104.667,33.4,56.8,1013.5,87.6,1.5,-8.7,-16.7,360,360,87,0,0,0,29,28,24,86,1
2022-01-31 12:49:18,-50.761,-104.181,33.3,56.8,1013.6,87.3,1.2,-8.5,-16.9,360,360,87,0,0,0,29,27,24,85,1
2022-01-31 12:49:23,-50.691,-103.696,33.3,57,1013.6,87.1,1.5,-8.5,-17.1,360,360,87,0,0,0,29,28,24,85,1
2022-01-31 12:49:28,-50.619,-103.213,33.3,56.9,1013.5,86.8,1.5,-8.3,-17.1,360,360,87,0,0,0,29,28,24,87,1
2022-01-31 12:49:33,-50.544,-102.731,33.4,58,1013.6,86.6,1.3,-8.1,-16.8,360,360,86,0,0,0,29,27,24,85,1
2022-01-31 12:49:38,-50.468,-102.25,33.4,57,1013.6,86.3,1.5,-7.9,-16.9,360,360,86,0,0,0,30,29,25,88,1
2022-01-31 12:49:44,-50.389,-101.772,33.2,57,1013.5,86.1,0.9,-8.3,-16.6,360,360,86,0,0,0,29,28,24,86,1
2022-01-31 12:49:49,-50.308,-101.296,33.3,57,1013.6,85.9,1.7,-8.4,-16.7,360,360,86,0,0,0,29,28,24,86,1
2022-01-31 12:49:54,-50.225,-100.821,33.2,56.9,1013.6,85.6,1.6,-8.5,-16.7,360,360,86,0,0,0,29,28,24,85,1
2022-01-31 12:49:59,-50.14,-100.348,33.3,57,1013.6,85.4,1.6,-8.7,-16.7,360,360,85,0,0,0,29,27,24,84,1
2022-01-31 12:50:04,-50.053,-99.877,33.3,57,1013.6,85.2,1.4,-8.3,-17,360,360,85,0,0,0,29,28,24,86,1
2022-01-31 12:50:09,-49.964,-99.407,33.3,57,1013.6,85,1.5,-8.4,-16.2,360,360,85,0,0,0,29,27,24,84,1
2022-01-31 12:50:14,-49.872,-98.939,33.3,57.1,1013.6,84.8,1.5,-8.7,-16.6,360,360,85,0,0,0,29,28,24,86,1
2022-01-31 12:50:19,-49.779,-98.472,33.2,57.1,1013.6,84.5,2,-8.5,-16.1,360,360,84,0,0,0,30,28,25,87,1
2022-01-31 12:50:24,-49.683,-98.007,33.3,57.1,1013.6,84.2,1.8,-8.6,-16.2,360,360,84,0,0,0,29,27,25,85,1
2022-01-31 12:50:30,-49.586,-97.545,33.2,57.1,1013.6,84,1.6,-8.8,-16.4,360,360,84,0,0,0,29,28,24,85,1
2022-01-31 12:50:35,-49.486,-97.085,33.2,57,1013.6,83.8,1.7,-8.7,-16.2,360,360,84,0,0,0,29,28,24,86,1
2022-01-31 12:50:40,-49.385,-96.627,33.2,57,1013.6,83.6,1.5,-9,-16,360,360,84,0,0,0,29,27,24,88,1
2022-01-31 12:50:45,-49.282,-96.171,33.3,56.9,1013.6,83.5,1.6,-9.1,-16.1,360,360,83,0,0,0,29,28,24,86,1
2022-01-31 12:50:50,-49.176,-95.716,33.2,56.9,1013.6,83.4,1.5,-9.2,-15.3,360,360,83,0,0,0,29,28,24,85,1
2022-01-31 12:50:55,-49.069,-95.264,33.3,57,1013.6,83.3,1.3,-9.3,-15.5,360,360,83,0,0,0,29,27,24,84,1
2022-01-31 12:51:00,-48.959,-94.813,33.3,57.1,1013.6,83.2,1.2,-9.3,-15.6,360,360,83,0,0,0,30,28,25,87,1
2022-01-31 12:51:05,-48.848,-94.364,33.4,56.7,1013.6,83.2,1.5,-9.1,-15.7,360,360,83,0,0,0,29,27,24,84,1
2022-01-31 12:51:11,-48.735,-93.918,33.1,56.8,1013.6,83,1.6,-9,-15.4,360,360,83,0,0,0,29,28,24,85,1
2022-01-31 12:51:16,-48.62,-93.475,33.4,57.2,1013.6,82.9,1.7,-9,-15.7,360,360,83,0,0,0,30,29,25,85,1
2022-01-31 12:51:21,-48.503,-93.033,33.3,57.1,1013.6,82.7,2.2,-9,-15.2,360,360,83,0,0,0,30,28,25,87,1
2022-01-31 12:51:26,-48.384,-92.593,33.2,56.8,1013.6,82.5,1.5,-8.9,-15.1,360,360,82,0,0,0,30,27,24,88,1
2022-01-31 12:51:31,-48.264,-92.155,33.3,57.1,1013.6,82.4,1.6,-8.8,-15.2,360,360,82,0,0,0,29,28,24,84,1
2022-01-31 12:51:36,-48.141,-91.72,33.3,57,1013.6,82.3,1.5,-9.1,-15.1,360,360,82,0,0,0,29,28,24,87,1
2022-01-31 12:51:41,-48.017,-91.288,33.3,56.8,1013.6,82.2,1.6,-9.1,-15.5,360,360,82,0,0,0,29,27,25,85,1
2022-01-31 12:51:46,-47.891,-90.856,33.3,57,1013.6,82.2,1.4,-9.3,-15.2,360,360,82,0,0,0,29,28,24,86,1
2022-01-31 12:51:51,-47.764,-90.428,33.3,57,1013.6,82.1,1.4,-9.4,-15.2,360,360,82,0,0,0,29,28,25,87,1
2022-01-31 12:51:57,-47.634,-90.001,33.3,57,1013.6,82.1,1.2,-9.2,-14.8,360,360,82,0,0,0,29,28,24,85,1
2022-01-31 12:52:02,-47.503,-89.576,33.4,56.8,1013.6,82.1,1.5,-9,-14.7,360,360,82,0,0,0,29,28,24,86,1
2022-01-31 12:52:07,-47.37,-89.154,33.3,57.2,1013.6,82.1,1.3,-9.4,-14.4,360,360,82,0,0,0,29,28,24,86,1
2022-01-31 12:52:12,-47.235,-88.735,33.3,56.8,1013.6,82.1,1.1,-9.5,-14.7,360,360,82,0,0,0,29,28,24,85,1
2022-01-31 12:52:17,-47.099,-88.317,33.3,57,1013.6,82.1,1.4,-9.4,-14.5,360,360,82,0,0,0,30,28,24,87,1
2022-01-31 12:52:22,-46.96,-87.901,33.3,56.8,1013.6,82.1,1.3,-9.1,-14.4,360,360,82,0,0,0,29,28,24,86,1
2022-01-31 12:52:27,-46.821,-87.487,33.4,57,1013.6,82,1.8,-9.2,-14.3,360,360,82,0,0,0,29,27,24,85,1
2022-01-31 12:52:32,-46.679,-87.076,33.3,57.2,1013.6,81.9,1.8,-9,-14.2,360,360,82,0,0,0,29,27,24,85,1
2022-01-31 12:52:38,-46.536,-86.667,33.1,56.9,1013.6,81.7,2,-9.2,-14.3,360,360,82,0,0,0,29,28,25,87,1
2022-01-31 12:52:43,-46.391,-86.26,33.2,56.8,1013.6,81.6,1.7,-9.6,-14,360,360,82,0,0,0,29,28,24,86,1
