ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
12641,33.70,27.42,26.57,53.67,1011.45,272.40,10.13,194.55,52.588434,20.491172,46.100016,1.002645,0.007433,0.043270,-0.000198,0.000672,0.000038,0,2015-08-22 23:19:41
12642,33.67,27.43,26.56,53.86,1011.45,272.38,10.29,194.19,52.814822,20.379524,46.189880,1.002576,0.007508,0.043219,0.000219,-0.003260,-0.000022,0,2015-08-22 23:19:50
12643,33.69,27.42,26.56,53.87,1011.44,272.36,10.22,194.59,52.644902,20.591706,45.924772,1.002392,0.007494,0.043284,0.000005,-0.000051,0.000050,0,2015-08-22 23:20:01
12644,33.70,27.42,26.56,53.92,1011.43,272.56,9.52,195.14,52.725111,20.394581,45.981165,1.002390,0.007434,0.043474,0.000091,-0.000713,0.000118,0,2015-08-22 23:20:10
12645,33.64,27.43,26.56,53.93,1011.45,272.50,9.52,195.04,52.732509,20.299887,45.838666,1.002500,0.007453,0.043389,-0.000015,0.000074,0.000133,0,2015-08-22 23:20:20
12646,33.69,27.42,26.56,53.65,1011.45,272.53,9.77,194.68,52.699876,20.336180,46.154426,1.002472,0.007487,0.043356,0.000048,0.000585,0.000044,0,2015-08-22 23:20:31
12647,33.67,27.41,26.56,53.98,1011.44,272.46,10.09,194.10,52.819294,20.096795,46.240604,1.002476,0.007427,0.043293,0.000017,-0.002745,-0.000090,0,2015-08-22 23:20:40
12648,33.67,27.41,26.56,53.91,1011.43,272.44,10.31,193.75,52.627717,20.001022,46.224143,1.002553,0.007546,0.043285,0.000313,0.001653,-0.000116,0,2015-08-22 23:20:50
12649,33.69,27.41,26.56,53.79,1011.42,272.55,9.77,194.59,52.669369,20.352693,46.338486,1.002540,0.007403,0.043432,0.000018,0.000762,-0.000045,0,2015-08-22 23:21:01
12650,33.66,27.41,26.56,53.87,1011.43,272.45,9.84,194.37,52.460442,20.140107,46.311082,1.002513,0.007524,0.043279,0.000007,-0.000035,0.000209,0,2015-08-22 23:21:11
12651,33.66,27.42,26.56,53.77,1011.43,272.45,10.06,194.00,52.577991,20.054087,46.263963,1.002567,0.007460,0.043419,-0.000159,0.001252,-0.000110,0,2015-08-22 23:21:20
12652,33.69,27.42,26.56,53.75,1011.42,272.58,9.85,194.24,52.609941,20.165329,46.486433,1.002529,0.007465,0.043328,0.000304,0.000315,0.000005,0,2015-08-22 23:21:30
12653,33.67,27.43,26.56,53.78,1011.43,272.50,10.26,194.16,52.326979,20.297765,46.173172,1.002344,0.007552,0.043393,0.000345,-0.001044,-0.000208,0,2015-08-22 23:21:40
12654,33.68,27.42,26.56,53.78,1011.43,272.49,10.13,194.20,52.648333,20.305687,46.402612,1.002426,0.007519,0.043215,0.000100,-0.001063,-0.000045,0,2015-08-22 23:21:50
12655,33.71,27.42,26.56,53.65,1011.42,272.54,9.81,194.38,52.568136,20.266587,46.526085,1.002534,0.007504,0.043388,0.000327,-0.000226,-0.000184,0,2015-08-22 23:22:01
12656,33.72,27.40,26.56,53.83,1011.43,272.44,10.31,194.05,52.557499,20.382356,46.518203,1.002343,0.007508,0.043353,0.000174,0.001800,-0.000250,0,2015-08-22 23:22:10
12657,33.66,27.40,26.56,54.03,1011.41,272.47,10.40,194.01,52.502157,20.449926,46.416646,1.002504,0.007526,0.043389,0.000141,-0.000526,-0.000295,0,2015-08-22 23:22:20
12658,33.69,27.42,26.56,53.79,1011.40,272.49,9.70,194.75,52.450053,20.450507,46.487749,1.002492,0.007387,0.043256,0.000082,0.000168,0.000166,0,2015-08-22 23:22:31
12659,33.67,27.41,26.56,53.95,1011.42,272.51,9.98,194.60,52.503456,20.536468,46.257209,1.002435,0.007519,0.043338,0.000192,-0.000600,-0.000036,0,2015-08-22 23:22:40
12660,33.70,27.41,26.55,53.76,1011.43,272.55,9.42,195.25,52.381189,20.632062,46.410511,1.002673,0.007477,0.043281,-0.000074,0.000541,0.000119,0,2015-08-22 23:22:50
12661,33.71,27.41,26.55,53.70,1011.44,272.42,9.35,195.29,52.454855,20.609551,46.364236,1.002485,0.007324,0.043296,-0.000550,-0.001711,0.000568,0,2015-08-22 23:23:01
12662,33.71,27.40,26.55,53.89,1011.44,272.56,9.11,195.58,52.387108,20.698422,46.368214,1.002464,0.007444,0.043345,-0.000239,0.001013,0.000309,0,2015-08-22 23:23:10
12663,33.67,27.40,26.55,53.74,1011.42,272.48,9.51,195.25,52.382314,20.690294,46.241318,1.002495,0.007445,0.043491,-0.000320,-0.001414,0.000329,0,2015-08-22 23:23:21
12664,33.70,27.40,26.55,54.08,1011.38,272.47,9.65,194.95,52.455207,20.630164,46.587088,1.002415,0.007368,0.043366,-0.000465,-0.001582,0.000225,0,2015-08-22 23:23:30
12665,33.66,27.42,26.55,53.88,1011.38,272.44,9.73,194.95,52.495482,20.838408,46.753892,1.002502,0.007476,0.043253,-0.000254,-0.000134,0.000288,0,2015-08-22 23:23:40
12666,33.69,27.41,26.55,53.77,1011.39,272.45,10.06,194.36,52.354344,20.570140,46.822622,1.002490,0.007556,0.043302,-0.000203,-0.000442,-0.000063,0,2015-08-22 23:23:51
12667,33.64,27.41,26.55,53.94,1011.41,272.56,9.89,194.67,52.257596,20.580492,46.444613,1.002612,0.007562,0.043376,0.000012,0.000126,-0.000036,0,2015-08-22 23:24:00
12668,33.66,27.42,26.55,53.83,1011.41,272.43,10.06,194.74,52.556295,20.650310,46.025483,1.002479,0.007373,0.043277,-0.000027,0.000211,0.000115,0,2015-08-22 23:24:11
12669,33.66,27.41,26.55,53.84,1011.39,272.64,9.14,195.78,52.241826,20.664294,45.970567,1.002515,0.007338,0.043425,-0.000024,-0.000588,-0.000054,0,2015-08-22 23:24:20
12670,33.69,27.42,26.54,53.88,1011.40,272.52,9.68,195.04,52.318089,20.609646,46.292118,1.002500,0.007406,0.043333,0.000040,-0.000773,0.000003,0,2015-08-22 23:24:30
12671,33.66,27.41,26.54,53.95,1011.38,272.58,9.62,195.14,52.461797,20.730702,46.385302,1.002459,0.007534,0.043408,0.000219,0.000640,0.000001,0,2015-08-22 23:24:41
12672,33.68,27.42,26.54,53.85,1011.39,272.60,9.52,195.37,52.318153,20.922467,46.398971,1.002445,0.007559,0.043245,-0.000019,0.000278,-0.000116,0,2015-08-22 23:24:50
12673,33.63,27.41,26.54,53.96,1011.39,272.53,9.92,195.20,52.358247,20.982274,46.244582,1.002464,0.007692,0.043328,0.000178,0.002088,-0.000147,0,2015-08-22 23:25:00
12674,33.64,27.40,26.54,53.84,1011.37,272.51,9.98,195.14,52.400169,20.957780,46.227949,1.002544,0.007468,0.043347,0.000262,0.000560,-0.000102,0,2015-08-22 23:25:11
12675,33.69,27.43,26.54,53.95,1011.37,272.56,9.72,195.07,52.550006,20.820878,46.602896,1.002485,0.007562,0.043347,0.000179,0.001109,0.000054,0,2015-08-22 23:25:20
12676,33.68,27.42,26.54,53.64,1011.34,272.57,9.88,194.98,52.499520,20.879423,46.518400,1.002513,0.007605,0.043231,0.000030,0.001113,-0.000180,0,2015-08-22 23:25:31
12677,33.68,27.42,26.54,53.78,1011.36,272.47,10.53,194.08,52.437842,20.701275,46.640211,1.002504,0.007605,0.043262,0.000060,-0.001820,-0.000067,0,2015-08-22 23:25:41
12678,33.66,27.39,26.54,53.83,1011.35,272.46,10.53,194.33,52.482961,20.861383,46.426134,1.002459,0.007475,0.043179,0.000109,0.002554,-0.000321,0,2015-08-22 23:25:50
12679,33.70,27.41,26.53,53.89,1011.35,272.45,10.56,194.51,52.861579,20.915639,46.121080,1.002360,0.007552,0.043442,0.000312,-0.000610,-0.000156,0,2015-08-22 23:26:01
12680,33.65,27.40,26.53,53.96,1011.39,272.53,10.08,195.06,52.658415,20.922764,46.137110,1.002464,0.007514,0.043401,0.000221,-0.000870,-0.000188,0,2015-08-22 23:26:10
12681,33.69,27.41,26.53,53.93,1011.37,272.48,10.00,195.00,52.600102,20.899135,46.269070,1.002379,0.007562,0.043357,-0.000147,-0.001319,0.000094,0,2015-08-22 23:26:20
12682,33.67,27.41,26.53,53.91,1011.36,272.50,10.37,194.82,52.575513,21.008184,46.173715,1.002358,0.007686,0.043394,0.000417,-0.002007,-0.000136,0,2015-08-22 23:26:31
12683,33.66,27.40,26.53,53.80,1011.35,272.69,9.24,195.71,52.506335,20.834176,46.310402,1.002452,0.007470,0.043556,-0.000006,0.001616,0.000082,0,2015-08-22 23:26:40
12684,33.65,27.41,26.53,53.64,1011.34,272.55,9.65,195.27,52.475947,20.909335,46.424202,1.002343,0.007571,0.043228,-0.000142,0.000780,0.000009,0,2015-08-22 23:26:50
12685,33.64,27.40,26.53,53.83,1011.34,272.51,9.64,195.40,52.412578,21.160134,46.793816,1.002391,0.007519,0.043432,-0.000005,-0.000063,-0.000014,0,2015-08-22 23:27:01
12686,33.68,27.40,26.53,53.78,1011.34,272.56,9.68,194.92,52.178535,20.831290,46.992900,1.002424,0.007455,0.043305,-0.000009,-0.000551,-0.000025,0,2015-08-22 23:27:10
12687,33.65,27.40,26.53,53.97,1011.33,272.59,9.85,195.00,52.095047,20.875658,46.478122,1.002468,0.007594,0.043391,0.000102,-0.001130,-0.000217,0,2015-08-22 23:27:20
12688,33.67,27.40,26.52,53.83,1011.32,272.51,9.97,194.65,52.299131,20.547563,46.291567,1.002531,0.007440,0.043291,0.000121,-0.000913,-0.000302,0,2015-08-22 23:27:31
12689,33.66,27.39,26.52,53.81,1011.32,272.46,10.16,194.48,52.273880,20.590068,46.455503,1.002526,0.007525,0.043330,0.000335,-0.001178,-0.000053,0,2015-08-22 23:27:40
12690,33.63,27.41,26.52,53.84,1011.32,272.54,10.00,194.67,52.437427,20.758431,46.584409,1.002450,0.007437,0.043367,0.000038,0.003957,-0.000250,0,2015-08-22 23:27:50
12691,33.65,27.39,26.52,53.85,1011.32,272.61,9.50,195.41,52.425469,20.902671,46.421918,1.002620,0.007498,0.043253,0.000417,0.001568,-0.000114,0,2015-08-22 23:28:01
12692,33.64,27.39,26.52,53.81,1011.33,272.54,9.63,195.35,52.551292,21.138119,46.847270,1.002547,0.007455,0.043260,-0.000121,0.001669,0.000105,0,2015-08-22 23:28:10
12693,33.66,27.41,26.52,53.69,1011.31,272.43,9.93,194.74,52.575981,20.934480,47.154301,1.002578,0.007379,0.043363,0.000059,-0.000520,0.000244,0,2015-08-22 23:28:21
12694,33.64,27.38,26.51,53.86,1011.31,272.56,9.60,194.89,52.446052,20.669821,46.809364,1.002381,0.007471,0.043333,-0.000145,-0.000643,-0.000029,0,2015-08-22 23:28:30
12695,33.65,27.38,26.51,53.75,1011.33,272.57,9.87,195.00,52.309718,20.830615,46.409921,1.002495,0.007242,0.043308,0.000460,0.001710,-0.000190,0,2015-08-22 23:28:40
12696,33.68,27.38,26.51,53.81,1011.36,272.46,10.55,194.33,52.589278,20.785286,46.260190,1.002494,0.007472,0.043460,0.000253,-0.001604,-0.000201,0,2015-08-22 23:28:51
12697,33.66,27.38,26.51,53.79,1011.32,272.50,10.09,194.69,52.598780,20.707461,46.381513,1.002448,0.007474,0.043336,0.000231,0.000916,-0.000010,0,2015-08-22 23:29:00
12698,33.64,27.39,26.51,53.79,1011.31,272.44,10.25,194.61,52.372913,20.824091,46.447480,1.002554,0.007443,0.043343,0.000351,0.001006,-0.000172,0,2015-08-22 23:29:10
12699,33.65,27.39,26.50,53.85,1011.31,272.55,9.87,195.11,52.486298,20.981622,46.553528,1.002558,0.007430,0.043402,0.000160,0.001639,-0.000187,0,2015-08-22 23:29:21
12700,33.62,27.38,26.50,53.85,1011.30,272.52,9.55,195.13,52.655273,20.764944,46.604536,1.002454,0.007478,0.043454,0.000001,0.002074,0.000159,0,2015-08-22 23:29:30
12701,33.68,27.38,26.50,53.90,1011.32,272.49,10.10,194.76,52.546440,20.798906,46.438123,1.002430,0.007503,0.043307,0.000127,0.000398,0.000068,0,2015-08-22 23:29:40
12702,33.66,27.37,26.50,54.06,1011.31,272.52,9.98,194.53,52.530631,20.616306,46.689678,1.002408,0.007495,0.043333,0.000180,-0.000480,-0.000032,0,2015-08-22 23:29:51
12703,33.68,27.38,26.50,54.08,1011.31,272.61,9.54,195.05,52.431912,20.684509,46.587646,1.002560,0.007465,0.043441,-0.000186,0.001233,0.000011,0,2015-08-22 23:30:00
12704,33.63,27.38,26.50,53.93,1011.30,272.49,10.25,194.65,52.278244,20.934170,46.548034,1.002287,0.007584,0.043495,0.000058,-0.001877,-0.000062,0,2015-08-22 23:30:10
12705,33.63,27.37,26.50,53.85,1011.31,272.54,10.22,194.67,52.437852,20.986816,46.744152,1.002488,0.007456,0.043339,0.000487,0.001120,-0.000266,0,2015-08-22 23:30:21
12706,33.65,27.38,26.50,53.94,1011.29,272.50,10.01,194.55,52.464741,20.670381,46.693681,1.002654,0.007528,0.043273,-0.000142,-0.001422,0.000031,0,2015-08-22 23:30:30
12707,33.65,27.36,26.50,53.93,1011.29,272.54,9.80,194.85,52.420678,20.684937,46.447225,1.002379,0.007660,0.043491,0.000189,0.000028,0.000023,0,2015-08-22 23:30:40
